batch_id,GRU|11,GRU|22,GRU|33,TRANSFORMER|11,TRANSFORMER|22,TRANSFORMER|33,LSTM|11,LSTM|22,LSTM|33,LOGISTIC REGRESSION|11,LOGISTIC REGRESSION|22,LOGISTIC REGRESSION|33,ADWIN|-1,DDM|-1,KSWIN|-1
582,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
583,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
584,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
585,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
586,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
587,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
588,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
589,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
590,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
591,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
592,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
593,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
594,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
595,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
596,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
597,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
598,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
599,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
600,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
601,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
602,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
603,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
604,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
605,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
606,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
607,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
608,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
609,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
610,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
611,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
612,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
613,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
614,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
615,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
616,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
617,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
618,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
619,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
620,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
621,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
622,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
623,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
624,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
625,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
626,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
627,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
628,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
629,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
630,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
631,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
632,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
633,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
634,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
635,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
636,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
637,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
638,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
639,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
640,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
641,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
642,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
643,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
644,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
645,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
646,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
647,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
648,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
649,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
650,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
651,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
652,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
653,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
654,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
655,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
656,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
657,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
658,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
659,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
660,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
661,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
662,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
663,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
664,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
665,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
666,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
667,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
668,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
669,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
670,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
671,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
672,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
673,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
674,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
675,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
676,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
677,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
678,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
679,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
680,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
681,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
682,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
683,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
684,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
685,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
686,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
687,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
688,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
689,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
690,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
691,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
692,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
693,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
694,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
695,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
696,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
697,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
698,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
699,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
700,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
701,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
702,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
703,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
704,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
705,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
706,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
707,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
708,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
709,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
710,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
711,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
712,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
713,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
714,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
715,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
716,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
717,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
718,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
719,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
720,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
721,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
722,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
723,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
724,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
725,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
726,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
727,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
728,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
729,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
730,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
731,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
732,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
733,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
734,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
735,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
736,0.56,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.56,0.56,0.56,0.42,0.42,0.42
737,0.58,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.58,0.58,0.58,0.3,0.3,0.3
738,0.7,0.5,0.76,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.5,0.5,0.5
739,0.68,0.56,0.66,0.56,0.56,0.56,0.56,0.56,0.56,0.68,0.68,0.68,0.56,0.56,0.56
740,0.74,0.54,0.72,0.54,0.54,0.54,0.54,0.54,0.54,0.74,0.74,0.74,0.54,0.54,0.72
741,0.64,0.36,0.6,0.36,0.36,0.36,0.36,0.36,0.36,0.64,0.64,0.64,0.36,0.36,0.58
742,0.62,0.38,0.58,0.38,0.38,0.38,0.38,0.38,0.38,0.62,0.62,0.62,0.38,0.38,0.6
743,0.58,0.54,0.6,0.54,0.54,0.54,0.54,0.54,0.54,0.58,0.58,0.58,0.54,0.54,0.6
744,0.68,0.46,0.66,0.46,0.46,0.46,0.46,0.46,0.46,0.68,0.68,0.68,0.46,0.46,0.64
745,0.64,0.36,0.6,0.36,0.36,0.36,0.36,0.36,0.36,0.64,0.64,0.64,0.56,0.36,0.58
746,0.62,0.58,0.6,0.58,0.58,0.58,0.58,0.58,0.58,0.62,0.62,0.62,0.64,0.58,0.58
747,0.54,0.48,0.52,0.48,0.48,0.48,0.48,0.48,0.48,0.54,0.54,0.54,0.48,0.48,0.5
748,0.5,0.42,0.56,0.42,0.42,0.42,0.42,0.42,0.42,0.5,0.5,0.5,0.46,0.42,0.54
749,0.6,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.6,0.6,0.6,0.54,0.54,0.58
750,0.6,0.56,0.54,0.56,0.56,0.56,0.56,0.56,0.54,0.56,0.56,0.56,0.58,0.56,0.56
751,0.52,0.38,0.48,0.38,0.38,0.38,0.38,0.38,0.48,0.44,0.44,0.44,0.54,0.38,0.52
752,0.56,0.46,0.58,0.46,0.46,0.46,0.46,0.46,0.58,0.6,0.6,0.6,0.56,0.46,0.58
753,0.6,0.54,0.6,0.54,0.54,0.54,0.54,0.54,0.6,0.62,0.62,0.62,0.6,0.54,0.58
754,0.66,0.52,0.6,0.52,0.52,0.52,0.52,0.52,0.6,0.6,0.6,0.6,0.62,0.52,0.66
755,0.56,0.48,0.52,0.48,0.48,0.48,0.48,0.48,0.52,0.54,0.54,0.54,0.54,0.48,0.56
756,0.58,0.44,0.64,0.44,0.44,0.44,0.62,0.44,0.64,0.62,0.62,0.62,0.62,0.44,0.62
757,0.62,0.24,0.68,0.24,0.24,0.24,0.66,0.24,0.64,0.64,0.64,0.64,0.64,0.24,0.66
758,0.7,0.16,0.68,0.16,0.7,0.16,0.66,0.16,0.68,0.7,0.7,0.7,0.7,0.16,0.68
759,0.86,0.88,0.86,0.28,0.9,0.28,0.86,0.28,0.88,0.88,0.88,0.88,0.86,0.28,0.86
760,0.76,0.86,0.8,0.14,0.84,0.14,0.78,0.14,0.8,0.86,0.86,0.86,0.78,0.14,0.78
761,0.78,0.78,0.78,0.26,0.8,0.26,0.76,0.26,0.76,0.8,0.8,0.8,0.76,0.26,0.78
762,0.68,0.74,0.72,0.28,0.72,0.28,0.7,0.28,0.72,0.82,0.82,0.82,0.68,0.28,0.68
763,0.78,0.8,0.8,0.18,0.76,0.18,0.78,0.18,0.78,1.0,1.0,1.0,0.78,0.18,0.78
764,0.66,0.82,0.7,0.2,0.74,0.2,1.0,0.2,0.74,1.0,1.0,1.0,1.0,0.2,0.7
765,0.74,1.0,1.0,0.22,0.76,0.22,1.0,0.22,0.78,1.0,1.0,1.0,1.0,0.22,0.74
766,0.74,1.0,1.0,0.24,0.84,0.24,1.0,0.24,0.78,1.0,1.0,1.0,1.0,1.0,0.78
767,0.6,0.7,0.72,0.52,0.66,0.52,0.72,0.52,0.62,0.7,0.7,0.7,0.72,0.7,0.62
768,0.4,0.06,0.46,0.46,0.36,0.46,0.46,0.46,0.32,0.06,0.06,0.06,0.46,0.46,0.46
769,0.28,0.4,0.38,0.52,0.24,0.52,0.4,0.38,0.28,0.3,0.3,0.3,0.4,0.38,0.38
770,0.38,0.6,0.6,0.46,0.46,0.46,0.6,0.58,0.42,0.14,0.14,0.14,0.6,0.58,0.58
771,0.44,0.42,0.36,0.56,0.46,0.56,0.36,0.4,0.46,0.2,0.2,0.2,0.36,0.38,0.4
772,0.4,0.64,0.6,0.48,0.44,0.48,0.64,0.62,0.42,0.66,0.66,0.66,0.64,0.62,0.62
773,0.32,0.58,0.58,0.56,0.4,0.56,0.58,0.58,0.36,0.64,0.64,0.64,0.58,0.58,0.58
774,0.42,0.58,0.58,0.54,0.48,0.54,0.58,0.58,0.48,0.58,0.58,0.58,0.68,0.58,0.58
775,0.28,0.66,0.66,0.58,0.4,0.58,0.66,0.66,0.32,0.66,0.66,0.66,0.7,0.66,0.66
776,0.42,0.42,0.4,0.52,0.5,0.52,0.4,0.42,0.54,0.44,0.44,0.44,0.42,0.4,0.42
777,0.4,0.56,0.58,0.48,0.4,0.48,0.58,0.56,0.46,0.62,0.62,0.62,0.7,0.58,0.56
778,0.38,0.5,0.5,0.46,0.42,0.46,0.5,0.5,0.44,0.5,0.5,0.5,0.52,0.5,0.5
779,0.26,0.46,0.46,0.34,0.36,0.34,0.44,0.46,0.32,0.42,0.42,0.42,0.42,0.46,0.46
780,0.32,0.54,0.52,0.42,0.38,0.42,0.52,0.54,0.36,0.52,0.52,0.52,0.54,0.54,0.54
781,0.48,0.56,0.58,0.52,0.5,0.52,0.58,0.56,0.5,0.56,0.56,0.56,0.62,0.58,0.56
782,0.34,0.52,0.5,0.52,0.5,0.52,0.48,0.52,0.42,0.56,0.56,0.56,0.58,0.5,0.52
783,0.68,0.6,0.6,0.5,0.38,0.5,0.6,0.6,0.34,0.62,0.62,0.62,0.66,0.6,0.6
784,0.62,0.66,0.68,0.5,0.58,0.5,0.68,0.68,0.54,0.68,0.68,0.68,0.66,0.68,0.68
785,0.64,0.62,0.64,0.54,0.56,0.54,0.6,0.62,0.54,0.58,0.58,0.58,0.56,0.64,0.62
786,0.54,0.52,0.58,0.5,0.6,0.5,0.52,0.6,0.58,0.58,0.58,0.58,0.54,0.58,0.6
787,0.64,0.64,0.66,0.48,0.6,0.48,0.66,0.7,0.56,0.64,0.64,0.64,0.62,0.66,0.7
788,0.6,0.6,0.54,0.56,0.54,0.56,0.58,0.54,0.54,0.56,0.56,0.56,0.58,0.54,0.54
789,0.62,0.58,0.64,0.54,0.72,0.54,0.6,0.64,0.72,0.62,0.62,0.62,0.56,0.64,0.64
790,0.62,0.62,0.7,0.38,0.64,0.38,0.66,0.7,0.64,0.62,0.62,0.62,0.62,0.7,0.7
791,0.68,0.7,0.62,0.56,0.64,0.56,0.72,0.62,0.62,0.58,0.58,0.58,0.58,0.62,0.62
792,0.68,0.66,0.7,0.54,0.7,0.54,0.66,0.68,0.68,0.64,0.64,0.64,0.62,0.7,0.68
793,0.56,0.58,0.56,0.6,0.56,0.6,0.58,0.52,0.56,0.6,0.6,0.6,0.52,0.54,0.52
794,0.54,0.52,0.54,0.72,0.6,0.72,0.52,0.52,0.58,0.46,0.46,0.46,0.56,0.54,0.52
795,0.6,0.6,0.62,0.66,0.62,0.66,0.7,0.62,0.6,0.6,0.6,0.6,0.66,0.62,0.7
796,0.56,0.58,0.58,0.62,0.54,0.62,0.64,0.58,0.56,0.6,0.6,0.6,0.56,0.58,0.64
797,0.6,0.6,0.48,0.74,0.58,0.74,0.46,0.58,0.54,0.54,0.54,0.54,0.6,0.58,0.46
798,0.46,0.46,0.48,0.5,0.44,0.5,0.48,0.46,0.42,0.46,0.46,0.46,0.46,0.46,0.48
799,0.42,0.5,0.5,0.56,0.58,0.56,0.44,0.62,0.5,0.42,0.42,0.42,0.58,0.64,0.44
800,0.62,0.62,0.6,0.66,0.64,0.66,0.62,0.62,0.6,0.62,0.62,0.62,0.62,0.64,0.62
801,0.52,0.56,0.52,0.58,0.6,0.58,0.5,0.66,0.58,0.52,0.52,0.52,0.62,0.66,0.5
802,0.44,0.54,0.54,0.64,0.66,0.64,0.54,0.64,0.7,0.44,0.44,0.44,0.64,0.64,0.54
803,0.42,0.38,0.4,0.58,0.42,0.58,0.4,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.4
804,0.56,0.52,0.56,0.56,0.54,0.56,0.56,0.58,0.54,0.56,0.56,0.56,0.54,0.58,0.56
